Date,Text
2023-7-7,"['Завтра, 8 липня погоду на Львівщині визначатиме поле підвищеного атмосферного тиску. Про це повідомляє Львівський гідрометцентр.', 'По Львівській області буде мінлива хмарність, без опадів. Вночі та вранці слабкий туман. Вітер північний, 5 – 10 м/с. Температура вночі 10 – 15°, вдень 22 – 27° тепла.', 'По місту Львову буде мінлива хмарність без опадів. Вночі та вранці слабкий туман. Вітер північний, 5 – 10 м/с. Температура вночі 12 – 14°, вдень 24 – 26° тепла.', 'Погіршення видимості в тумані 500 – 1000 м.', 'Атмосферний тиск вночі зростатиме, вдень слабо падатиме, відносна вологість повітря дещо зменшиться.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['У середу, 5 липня, захищаючи Україну від російських окупантів, загинув юний Захисник з Гніздичева молодший сержант Ференс Назарій Тарасович 2000 року народження.', 'Біда сталася в районі н.п. Кліщіївка Бахмутського району Донецької області. Назарій отримав мінно-вибухове осколкове поранення несумісне з життям і загинув.', 'Відповідно до розпорядження селищного голови, з метою належного вшанування пам’яті загиблого військовослужбовця Збройних сил України, жителя смт. Гніздичів – Ференса Назара Тарасовича, 7-9 липня 2023 року в Гніздичівській територіальній громаді оголошено Днями жалоби.', '8 липня 2023 року через населені пункти Жидачівської громади, села Дем’янка-Наддністрянська, Заріччя, Іванівці та місто Жидачів, рухатиметься жалобний кортеж.', 'Читайте також: сестра журналіста Варта1, яку вбила російська ракета, готувалася до весілля.', 'По місту Жидачеву жалобний кортеж рухатиметься від мостового переходу через р. Стрий вул. М. Шашкевича (зупинка біля храму Воскресіння Господнього), вул. Кобзаревою, вул. Данила Галицького та вул. Січових Стрільців – дальше до смт. Гніздичева. ', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Експерти Американського ядерного товариства розглянули найгірші сценарії підриву Запорізької АЕС. Вони зазначили, що навіть за найгіршого сценарію небезпеки для цивільного населення – не буде. Про це повідомляє The American Nuclear Society.\n \nЕксперти також не прогнозують витік радіаційних відходів унаслідок ймовірного теракту на станції. Адже наразі майже вся станція перебуває у «холодному режимі».', 'Експерти ретельно розглянули «найгірші сценарії» теракту на атомній станції. Ці варіанти подій включали бомбардування та навмисний підрив реакторів і контейнерів для зберігання відпрацьованого ядерного палива.', 'Вони дійшли висновку, що ймовірний підрив Запорізької АЕС не призведе до негативних наслідків для здоров’я населення, пов’язаних із радіацією.', '«Шість реакторів ЗАЕС були зупинені понад десять місяців. Вони вже не виробляють достатньо тепла, щоб викликати швидкий радіаційний викид,» – наголосили експерти.', 'Також, станція розроблена таким чином, щоб протистояти природним і техногенним небезпекам.', '«Товсті залізобетонні захисні конструкції захищають активні зони реакторів і призначені для захисту будь-яких радіоактивних матеріалів від впливу навколишнього середовища», – додали вони.', 'Читайте також: росія вивела частину своїх військ із ЗАЕС', 'Експерти Американського ядерного товариства запевнили, що будь-який потенційний викид радіологічного матеріалу буде обмежено зоною, що безпосередньо оточує реактори. Тому порівняння можливого підриву ЗАЕС з аваріями на Чорнобильській чи Фукусімській АЕС є неправильним.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Станом на 7 липня четверо людей померло та ще семеро знаходяться у лікарні у тяжкому стані через отруєння алкоголем на Одещині. Про це повідомило Головне управління Національної поліції в Одеській області.', 'Подія сталася 5 липня у селі Старостине. Того дня медичним працівникам швидкої допомоги один за одним довелося госпіталізовувати місцевих жителів, яким стало зле після вживання горілки кустарного виробництва з тамтешнього магазину.', 'Троє людей у лікарні померли. Смерть ще одного чоловіка медики констатували за місцем його мешкання.', 'Попередня причина смерті громадян - токсична дія та отруєння хімічними речовинами. Семеро людей наразі залишаються у критичному стані.', 'Читайте також: жінка заявила про побиття представником Закарпатського ОТЦК (ФОТО)', 'Жінку, яка реалізувала сурогатний алкоголь, правоохоронці затримали в порядку статті 208 Кримінального процесуального кодексу України за підозрою у реалізації незаконно виготовлених спиртовмісних речовин, що призвело до отруєння та смерті людей.', ' ', 'У рамках проваджень, розпочатих слідчими поліції за статтями 115 та 204 Кримінального кодексу України, призначено низку судових експертиз.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Ватажок ПВК “Вагнер” Євген Пригожин використовує двійників, щоб приховати свої пересування, тому складно з’ясувати, де він перебуває зараз. Про це повідомляє The New York Times із посиланням на офіційного представника Пентагону.', 'За його словами, після заколоту ватажок “вагнерівців” перебував у Росії більшу частину часу, пересуваючись між Москвою та Санкт-Петербургом. Чиновник додав, що досі неясно, чи був Пригожин у Білорусі, зокрема тому, що він, очевидно, використовує дублерів, щоб замаскувати свої пересування.', 'Раніше, 27 червня самопроголошений білоруський президент Олександр Лукашенко підтвердив приїзд Пригожина до Білорусі, наголошуючи, що це відбулося “сьогодні”.', 'Читайте також: у Білорусі помітили ймовірний табір «вагнерівців» ', 'Але вже в четвер, 6 липня, на прескофнеренції Лукашенко заявив, що Пригожин перебуває в Санкт-Петербурзі або, можливо, навіть полетів до Москви.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Загрозу катастрофи на Запорізькій АЕС повністю не знято, поки там російські окупанти. Про це заявив начальник Головного управління розвідки Міністерства оборони України Кирило Буданов.', '«Зараз у результаті здійснення певних дій рівень загрози техногенної катастрофи на Запорізькій АЕС йде на спад. Про повне усунення ризиків на атомній станції поки не йдеться, оскільки ЗАЕС продовжують контролювати російські окупанти», - сказав він.', 'Читайте також: росія вивела частину своїх військ із ЗАЕС', 'За його словами, поки станція зайнята російськими військами, це може повторитися будь-коли, якщо вони захочуть.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['У Львові шестеро осіб, які харчувались у закладі швидкого харчування на вул. Володимира Великого, потрапили до інфекційної лікарні. Про це повідомляє Головне управління Держпродспоживслужби у Львівській області.', '«У Головне управління Держпродспоживслужби у Львівській області надійшли повідомлення з Державної установи »Львівський обласний центр контролю та профілактики хвороб Міністерства охорони здоров’я України«  та КНП ЛОР  »Львівський обласний центр екстреної медичної допомоги та медицини катастроф«  про те, що у КНП ЛОР »Львівська обласна інфекційна клінічна лікарня«  впродовж 4 – 6 липня госпіталізовано 6 хворих з попереднім діагнозом »харчова токсикоінфекція«, »гостра кишкова інфекція"".', 'Ці  особи харчувалися у закладі швидкого харчування «Донер Маркет» за адресою: м. Львів, вул. Володимира Великого, № 59 в"", – повідомляють у Держпродспоживслужби .', 'Триває санітарно-епідеміологічне розслідування та позаплановий захід державного контролю субʼєкта господарювання.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['У суботу, 8 липня,  у Брюховичах громада попрощається з Героєм Андрієм Кунинцем, який загинув, захищаючи Україну від російських окупантів. Про це повідмоляє пресслужба ЛМР.', 'Парастас розпочнеться о 12:00 на подвір’ї будинку (вул. Бурштинова, 13, смт. Брюховичі). О 13:00 відбудеться Чин похорону у Храмі Різдва Пресвятої Богородиці (вул. о. Іздрика, 6, смт. Брюховичі). Поховають Героя на місцевому цвинтарі у Брюховичах.', 'Біографічна довідка Героя', 'Андрій Кунинець (04.10.1989-24.06.2023) Уродженець селища міського типу Брюховичі. ', 'Навчався у Середній загальноосвітній школі №41 міста Львова. Здобував освіту у Національному університеті «Львівська політехніка». Працював у будівельній сфері, займався ремонтами та гіпсовою ліпниною. Протягом останнього року працював на підприємстві із виготовлення гранітних пам’ятників.', 'У вільний час захоплювався літературою та рибальством, обожнював проводити час із дітьми.', 'Із початком повномасштабного вторгнення російської федерації став на захист Батьківщини до лав 5-ї окремої штурмової бригади оперативного командування «Північ»Сухопутних військ Збройних Сил України. Виконував бойові завдання на Донеччині.', 'У Андрія Кунинця залишилися мама, дружина та двоє дітей.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Самопроголошений президент Білорусі Олександр Лукашенко заявив, що не залишить без уваги жодного ченця з Києво-Печерської лаври у разі їх виселення. Про це повідомило білоруське держвидання БЕЛТА', ' «Ці люди ні в чому не винні. Ми все зробимо для того, щоб ченці з цієї лаври знайшли свій притулок у Білорусі» - скзав Лукашенко.', 'Читайте також: одна країна захотіла «прийняти» ченців УПЦ МП з Києво-Печерської лаври.', 'Раніше Синод Білоруської православної церкви заявив, що в разі насильницького виселення ченців УПЦ МП з Києво-Печерської лаври вони можуть «знайти місце для подальшого чернечого подвигу» в чернечих обителях БПЦ.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['У суботу, 8 липня, Львівська громада попрощається з трьома загиблими внаслідок ракетного удару росіян по житловому будинку у Львові. Про це повідомляє пресслужба ЛМР.', 'Чин похорону Анастасії Сенів та Мирослави Садової розпочнеться об 11:00 у Латинському катедральному соборі на пл. Катедральній. Поховають загиблих на Голосківському кладовищі.', 'Прощання з Надією Спіжевською розпочнеться о 14:00 у Каплиці Різдва Івана Хрестителя (вул. Пекарська, 52). Поховають загиблу на Ряснянському цвинтарі.', 'Біографічні довідки', 'Сенів Анастасія Андріївна (19.03.1991-06.07.2023). Львів’янка. ', '', '', ""Навчалась у Комунальному закладі Львівської обласної ради «Львівська загальноосвітня санаторна школа №1 І-ІІІ ступенів імені Богдана-Ігоря Антонича». Здобувала освіту у Одеській національній академії зв'язку імені Олександра Степановича Попова."", 'Після повернення до Львова працювала у 26-му відділенні «Укрпошти», згодом – у Головному відділенні поштового зв’язку. У вільний час захоплювалася вишиванням бісером, літературою, обожнювала тварин. Активно займалася волонтерською діяльністю.', 'Разом із мамою трагічно загинула 6 липня внаслідок ракетного удару по Львову. У Анастасії Сенів залишилися бабуся та брат з родиною.', 'Садова Мирослава Андріївна (24.07.1963-06.07.2023). Народилася у селі Чертіж Львівської області.', '', '', 'Навчалася у Монастирецькому закладі загальної середньої освіти І - ІІІ ступенів. Згодом здобувала професійно-технічну освіту у місцевому училищі. ', 'У 1985 році переїхала до Львова. Тут протягом багатьох років працювала у відділі зв’язку Товариства з обмеженою відповідальністю «Львівський автобусний завод» та на хлібопекарні. Захоплювалася кулінарією та вишиванням.', 'Разом із донькою трагічно загинула 6 липня внаслідок ракетного удару по Львову. У Мирослави Садової залишилися мама, сестра, брат та син із родиною.', 'Спіжевська Надія Володимирівна (11.08.1967-06.07.2023) Львів’янка. ', '', '', 'Навчалась у Середній загальноосвітній школі №11 міста Львова. Здобувала освіту у Державному навчальному закладі «Львівське вище професійне училище торгівлі та сфери послуг».', 'У мирний час працювала у торгівельній сфері. Була винятково доброю та доброзичливою людиною.', 'Трагічно загинула 6 липня внаслідок ракетного удару по Львову. У Надії Спіжевської залишилися син, донька, брат та троє онуків.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['32-річному капітану прикордонної служби Івану Зазульчаку оголосило підозру Державне бюро розслідувань. Про це повідомила Спеціалізована прокуратура у сфері оборони Західного регіону', 'Інцидент трапився наприкінці червня на полігоні у Львівській області. Про побиття Зазульчаком солдата Назара Матвіїшина, який повернувся з фронту, заявила сестра постраждалого Марта.', 'Сьогодні, прокуратура повідомила, що «За процесуального керівництва Львівської спеціалізованої прокуратури у сфері оборони Західного регіону повідомлено про підозру капітану прикордонної служби за фактом застосування військовою службовою особою насильства щодо підлеглого (ч.5 ст.426-1 КК України)».', 'За даними слідства, 24 червня близько 18:00 32-річний капітан застосував фізичне насильство до підлеглого, щоб провчити його та підвищити власний авторитет серед співслужбовців. Як наслідок, постраждалий отримав розрив печінки, забій підшлункової залози та інші травми.', 'Читайте також: військовослужбовець зі Львова заявив про жорстоке побиття капітаном (ФОТО)', 'Правоохоронці вирішують питання про обрання підозрюваному міри запобіжного заходу.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Чоловік та 9-річна дівчинка з Харківщини, які загинули від удару блискавки у Карпатах, сходили на Говерлу у складі туристичної групи з 26 людей у супроводі гіда. Про це повідомила речниця Держслужби з надзвичайних ситуацій в Івано-Франківській області Христина Перцович.', '“На вершині сім’я відлучилася від основного складу групи та почала спуск самостійно. В той час почалася гроза і, ймовірно, удар блискавки спричинив загибель чоловіка та 9-річної дівчинки”, — сказала Христина Перцович.\n \nМаму дитини в шоковому стані госпіталізували в Яремчанську лікарню. Медики надали їй необхідну допомогу та відпустили. Жінку забрали родичі.', 'Загиблі - дівчинка 2014 року народження та чоловік 1986 року з Харківської області.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Сьогодні, 7 липня, у Львові розпочнуть відновлювати будинки, що були зруйновані внаслідок влучання російської ракети в ніч на 6 липня. Про це в ефірі телемарафону заявив міський голова Львова Андрій Садовий.', '«Будівельні компанії будуть залучені до відновлення. Сьогодні ми підпишемо угоди і вони приступлять до відновлювальних робіт. Ми також визначимо, скільки мешканцям, що залишилися без даху над головою, потрібно буде чекати на свої помешкання. Таких людей є 40, вони зараз проживають у тимчасовому житлі», – сказав він.', ""За його словами, львів'яни активно долучаються до допомоги постраждалим мешканцям. "", '«Вчора ми виділили 100 млн гривень для ліквідації наслідків. Думаю, що сьогодні-завтра ми чіткіше зрозуміємо, якими є фінансові потреби. Звичайно, що на цій сумі ми не зупинемося, оскільки ураження дуже великі, зокрема й у критичної інфраструктури. Крім того, щодня лікарні та шпиталі міста приймають поранених», – додав міський голова.', 'Читайте також: у Львові сьогодні та завтра прощатимуться з Анастасією Сенів та Мирославою Садовою', 'Міськрада продовжує виділяти кошти із бюджету для відновлення будинків та лікування постраждалих людей.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"[""Після завершення війни Україна відмовиться від призову в тому вигляді, як він існував до війни. Про це повідомив у телеграм-каналі прем'єр-міністр України Денис Шмигаль."", 'Під час наради з віцепрем’єр-міністром Михайлом Федоровим, секретарем РНБО Олексієм Даніловим, міністрами Олексієм Резніковим, Ігорем Клименком, Олександром Камишіним та представниками ЗСУ щодо реформи безпеки та оборони «Український щит» обговорили бачення Нової української армії.', '«Першочергове завдання - це завершити перехід Сил безпеки та оборони України на стандарти НАТО. В усіх аспектах: від техніки та зброї до планування і аналізу. Після завершення війни Україна відмовиться від призову в тому вигляді, як він існував до війни. Основою нашої оборони стане професійна армія. Одночасно буде створено два компоненти резерву. Всі військовозобов’язані будуть постійно проходити обов’язкові навчання за визначеними військовими спеціальностями», - написав Шмигаль. ', 'За його словами, ще один компонент Нової української армії - це розвиток ВПК. Україна вже активно нарощує виробництво зброї та техніки.', 'Читайте також: кількість загиблих внаслідок ракетного удару у Львові знову збільшилася', ""«Більше того, запускаємо нові програми та проєкти. Приватний бізнес має стати повноцінним партнером держави у воєнно-промисловому комплексі. Буде створена нова система оборонних закупівель, яка включатиме активну взаємодію з міжнародним партнерами та довгострокове бюджетне планування», - додав прем'єр. "", ' ', 'Він зазначив, що під час засідання окремо порушували питання військово-патріотичного виховання та розбудови системи національного спротиву. ', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['У Львові затримали 28-річного мешканця міста Червоноград, який тимчасово проживає у місті Лева. Про це повідомила поліція Львівської області.', 'Чоловік організував збут наркотичного засобу «канабіс» наркозалежним особам на території Львова.', 'Під час обшуків за місцем його проживання поліцейські виявили та вилучили наркотичний засіб, ззовні схожий на «канабіс», подрібнювачі та пристрої для вживання наркотиків, грошові кошти, отримані віз злочинної діяльності, та інші речові докази.', 'Все вилучене скеровано на експертне дослідження.', 'Слідчі повідомили затриманому про підозру у скоєнні правопорушення, передбаченого ч.2 ст.307 (Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або їх аналогів) Кримінального кодексу України.', 'Читайте також: на полігоні Львівщини знайшли у критичному стані солдата-наркомана.', 'Максимальне покарання, передбачене санкцією статті - позбавлення волі на строк до десяти років з конфіскацією майна.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Внаслідок ракетного удару на вулиці Стрийській у Львові загинули двоє працівників Львівських міських електромереж ПрАТ «Львівобленерго» — Ольга Дудка та Валерій Рябцев. Про це повідмоляє Львівобленерго.', 'Ольга Романівна Дудка народилася 1 грудня 1957 року. Працювала контролером Личаківської групи ВРПС ЛМЕМ з грудня 2000 року до завершення 2018 року, після чого вийшла на пенсію.', 'Валерій Анатолійович Рябцев народився 20 лютого 1956 року. Від січня 2008 року до 22 лютого 2016 року працював електромонтером виробничої лабораторії ЛМЕМ.', 'Вночі 6 липня 2023 року ракета окупантів позбавила їх життя разом із іншими мешканцями будинку на вулиці Стрийській у Львові.', '', '', 'Валерій Рябцев загинув разом із своєю дружиною Ольгою.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['РФ випускають по Україні «Калібри» втричі рідше, ніж ракети повітряного базування Х-101 і Х-555. Про це повідомив речник командування Повітряних сил ЗСУ Юрій Ігнат в ефірі телемарафону.', 'Близько 30 ракет, за даними Генерального штабу та розвідок, має можливість виготовляти Росія на місяць.', 'У росіян достатньо носіїв у Чорному морі, на відміну від ракет, які вони туди підвозять.', '«Росія стратегічний запас використала по нашій інфраструктурі, по паливно-енергетичному сектору восени-взимку. Зараз їм потрібно накопичувати», - каже речник Повітряних сил.', 'Приблизно на місяць росіяни витрачають 100 ракет.', 'Читайте також: у Львові збільшилася кількість загиблих через ракетний удар росії.', '«Крім того, вони використовують ракети С-300, які у них на складах у великій кількості на прифронтових територіях. І ракети Х-22, але їх вони не виготовляють, це старі радянські ракети - понад 150 було випущено за повномасштабне вторгнення до України», - додав Ігнат.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Сьогодні, 7 липня, у двох міських лікарнях Львова на лікуванні перебувають шестеро постраждалих внаслідок вчорашньої ракетної атаки на місто. Про це повідомляє пресслужба ЛМР.', 'Вони мають осколкові поранення, різні ушкодження обличчя та кінцівок, їх стан - середньої важкості.\n \n«Постраждалі отримали зовнішні ушкодження обличчя та кінцівок через уламки скла чи інших важких предметів, які могли падати і вдарити. Також це осколкові поранення. Стан – середньої важкості, вони продовжують лікування», - повідомив Сергій Іщук, завідувач приймального відділення лікарні святого Пантелеймона.', 'Тут на лікуванні залишається четверо пацієнтів: жінка та троє чоловіків.', 'У лікарні святого Луки медики продовжують лікувати двох пацієнток. «Госпіталізовані мають травми кінцівок, тулуба, різані рани. Їх стан задовільний, вони одужують», - зазначає Василь Трунквальтер, директор лікарні святого Луки. ', 'Читайте також: у Львові збільшилася кількість загиблих через ракетний удар росії.', 'За прогнозами медиків, стаціонарне лікування триватиме ще декілька днів. Наймолодшому пацієнту – 20 років, найстаршій – 74 роки.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['Одна з загиблих внаслідок нічного ракетного удару по Львову, Анастасія Сенів, рідна сестра журналіста Варта1 Володимира Садового. Вона загинула разом зі своєю мамою Мирославою Садовою. Про це повідомив голова «Варта 1» Ігор Зінкевич.', 'Сьогодні 07 липня о 20:00 відбудеться параста по вул. Пекарській в прощальному залі.', 'Поховання та прощання відбудеться завтра, 08 липня о 11:00 в Латинському катедральному соборі за адресою площа Катедральна, 7.', 'Поховають Анастасію та Мирославу на Голосківському цвинтарі.', 'Додамо, що серед загиблих – матір з донькою, родина журналіста Варта 1 - не стало Анастасії Сенів та її мами Мирослави Садової.', 'Вічна пам’ять тим, кого ми втратили. ', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-7-7,"['На Хмельниччині правоохоронці затримали підозрюваного у розбійному нападі та зґвалтуванні неповнолітньої дівчини. Про це повідомили у прес-службі поліції Хмельницької області', '«Ввечері 4 липня чоловік напав на 15-річну дівчину прямо на вулиці. Погрожуючи предметом, схожим на пістолет, спочатку зґвалтував школярку, а потім відібрав 200 гривень, які дівчина мала при собі», - повідомили у правоохоронців.', 'Працівники Шепетівського райуправління поліції оперативно відреагували на вчинення злочину та упродовж доби встановили особу нападника.', 'Ним виявився 23-річний чоловік, який у скоєному зізнався та видав правоохоронцям стартовий пістолет «SUR 2608 9 мм», яким залякував потерпілу.', 'Наразі підозрюваний затриманий в порядку статті 208 Кримінального процесуального кодексу України.', 'Чоловіку оголосили підозру за ч. 3 ст. 152 (Зґвалтування неповнолітньої особи) та ч. 4 ст. 187 (Розбій, вчинений в умовах воєнного стану) Кримінального кодексу України.', '', '', 'Слідчі внесли клопотання про обрання йому запобіжного заходу у вигляді тримання під вартою.', ' ', 'varta1.com.ua: Новини', 'Ярошенко Олена']"
2023-7-7,"['Скорботна звістка з фронту надійшла на Львівщину. В бою з ворогом загинув військовий Олексій Лавріков. Про це повідомляє Стрийська міська рада.', '«Щирі співчуття всім близьким та рідним - дружині, сину, дочці, сестрі та брату. Назавжди Герой, що самовіданно боронив рідну землю від ворога», - йдеться у повідомленні', '', '', 'Для довідки: Олексій Лавріков (26.03.1981-04.07.2023) – старший стрілець-оператор десантно-штурмового відділення морської піхоти військової частини. Народився у багатодітній сімʼї селі Кавсько Стрийської громади, проживав у місті Стрий. Навчався у школах №3 та №7. Мав свій бізнес, займався гіпсовою ліпниною, а також працював за кордоном. З початком повномасштабного вторгнення добровольцем подався захищати Україну.  Проходив навчання у Великій Британії. Гідно та відважно виконував всі бойові завдання. Під час одного з них, в бою на Донеччині, віддав життя.', 'Про час прибуття і чин похорону буде повідомлено додатково', 'varta1.com.ua: Новини', 'Ярошенко Олена']"
2023-7-7,"['Прикордоннику повідомили про підозру у побитті підлеглого на Львівщині. Про це повідомляє прес-служба Спеціалізована прокуратура у сфері оборони Західного регіону', '«За даними слідства, 24 червня 2023 року, близько 18 години, 32-річний військовослужбовець застосував фізичне насильство до підлеглого, щоб провчити та підвищити власний авторитет серед співслужників», - йдеться у повідомленні.', 'Як наслідок, постраждалий отримав травми у вигляді розриву печінки та забою підшлункової залози.', 'На цей час вирішується питання про обрання для нього міри запобіжного заходу.', '«За процесуального керівництва Львівської спеціалізованої прокуратури у сфері оборони Західного регіону повідомлено про підозру капітану прикордонної служби за фактом застосування військовою службовою особою насильства щодо підлеглого (ч.5 ст.426-1 КК України)», - додали в САП', 'Досудове розслідування здійснюють слідчі Теруправління ДБР у Львові за оперативного супроводу співробітників відомства та відділу внутрішньої та власної безпеки по 1 прикордонному загону Державна прикордонна служба України.', 'Додамо, що санкція інкримінованої статті передбачає від 8 до 12 років позбавлення волі.', 'Читайте також: військовослужбовець зі Львова заявив про жорстоке побиття капітаном (ФОТО)', 'Що передувало', 'У мережі набув розголосу скандал з побиттям військового Назара Матвіїшина. Про цей випадок повідомила його сестра Марта Матвіїшин.', '', '', 'Військовослужбовець в/ч 9937 солдат Матвіїшин Назар Михайлович був госпіталізований у Львівський військовий госпіталь із діагнозом гострий апендицит, однак в ході операції, лікарями виявлено сильні пошкодження внутрішніх органів.', ' ', 'varta1.com.ua: Новини', 'Ярошенко Олена']"
